episode,steps,episode_time_s,total_reward,success,terminal_reason,detection_uptime_pct,avg_confidence,final_distance,epsilon,q_table_size,avg_q_delta
663,258,37.38873100280762,-52.92999999999998,False,reached_bottom,0.0,0.0,0.5165007771163385,0.05,45025,0.17701657934787382
664,249,36.4171621799469,-0.18000000000002814,True,success,0.0,0.0,0.10191743602130938,0.05,45027,0.10883576722285551
665,249,36.21277189254761,28.30999999999999,False,reached_bottom,0.0,0.0,0.18717282685959083,0.05,45048,0.28583234536777413
666,251,36.79278540611267,55.62,False,reached_bottom,0.0,0.0,0.31895889248814313,0.05,45050,0.24825662803394752
667,252,36.93751883506775,200.04,False,reached_bottom,0.0,0.0,0.1832470748817709,0.05,45053,0.2431956802620437
668,257,37.31738805770874,54.44000000000007,False,reached_bottom,0.0,0.0,0.7828514598463628,0.05,45068,0.2671384360240721
669,255,37.330888748168945,-62.41999999999998,False,reached_bottom,0.0,0.0,0.17500672242765739,0.05,45074,0.1961297603948898
670,258,37.74464774131775,17.280000000000015,True,success,0.0,0.0,0.09230581800507182,0.05,45075,0.14319896937785145
671,250,36.524325370788574,49.79000000000001,False,reached_bottom,0.0,0.0,0.2131904491640698,0.05,45097,0.2299398143946925
672,256,37.396010637283325,-54.87999999999999,False,reached_bottom,0.0,0.0,0.2713478666522687,0.05,45101,0.16425775041263158
673,246,35.87347960472107,-37.62000000000001,False,reached_bottom,0.0,0.0,0.8987066625756308,0.05,45116,0.2164780284340438
674,255,37.274006605148315,-112.80000000000008,False,reached_bottom,0.0,0.0,0.7809775275411032,0.05,45164,0.08236153713091413
675,256,35.94208097457886,-137.39000000000001,False,reached_bottom,0.0,0.0,0.6025755290705929,0.05,45215,0.056989287623670656
676,258,37.66995620727539,3.9599999999999502,False,reached_bottom,0.0,0.0,0.17486918699658419,0.05,45225,0.16642992120400926
677,268,36.5510790348053,-127.60000000000004,False,reached_bottom,0.0,0.0,1.02054483047022,0.05,45231,0.07042865979722936
678,1,1.1942906379699707,-0.44,False,reached_bottom,0.0,0.0,1.111635868954518,0.05,45231,0.053036340158934436
679,259,37.923149824142456,32.44000000000001,True,success,0.0,0.0,0.0946567129576989,0.05,45234,0.23049880953124532
680,252,35.9032678604126,-78.62999999999998,False,reached_bottom,0.0,0.0,0.37279858931041016,0.05,45241,0.17937807149836246
681,252,36.496222257614136,-25.450000000000017,False,reached_bottom,0.0,0.0,0.39568105390877933,0.05,45258,0.18879507023485204
682,248,36.2223744392395,20.8,False,reached_bottom,0.0,0.0,0.31479223423825936,0.05,45268,0.19857271666564175
683,257,37.53187537193298,9.629999999999992,False,reached_bottom,0.0,0.0,0.5093227272222867,0.05,45274,0.21010441523806947
684,253,36.84725260734558,41.870000000000054,False,reached_bottom,0.0,0.0,0.24965702419941244,0.05,45289,0.31268217299364687
685,248,36.26245045661926,-4.749999999999997,False,reached_bottom,0.0,0.0,0.3599692647298749,0.05,45295,0.26149611170878795
686,259,37.88094902038574,180.97999999999996,False,reached_bottom,0.0,0.0,0.25071859189762463,0.05,45304,0.30934927798825945
687,266,38.30076718330383,139.0800000000001,False,reached_bottom,0.0,0.0,0.6194648769344159,0.05,45321,0.27967579967740125
688,253,36.968520164489746,187.29000000000016,False,reached_bottom,0.0,0.0,0.4004234833351952,0.05,45334,0.33214312301644733
689,256,37.3513765335083,-109.74999999999996,False,reached_bottom,0.0,0.0,0.38563145709085755,0.05,45360,0.0856213271965501
690,264,37.97545623779297,-63.759999999999984,False,reached_bottom,0.0,0.0,0.6400027305404569,0.05,45413,0.11745070550314914
691,261,37.38442802429199,-92.60000000000004,False,reached_bottom,0.0,0.0,0.6000597672383651,0.05,45448,0.1619253873516464
692,255,36.469807624816895,78.18000000000004,False,reached_bottom,0.0,0.0,0.3019805145729412,0.05,45461,0.21118616380114702
693,248,36.25385284423828,96.5200000000001,False,reached_bottom,0.0,0.0,0.9106476673515342,0.05,45467,0.25417746924419576
694,253,37.02434682846069,-31.679999999999986,False,reached_bottom,0.0,0.0,0.24023852831713022,0.05,45473,0.15187333951209248
695,261,37.323689460754395,92.82999999999987,False,reached_bottom,0.0,0.0,1.5186179936724897,0.05,45502,0.2722542961390914
696,254,36.80928349494934,74.01999999999995,False,reached_bottom,0.0,0.0,0.980606195418476,0.05,45537,0.23527004720407896
697,253,36.931798219680786,78.09999999999994,False,reached_bottom,0.0,0.0,0.6237654972334773,0.05,45543,0.24881725952892858
698,251,36.77400851249695,148.21,True,success,0.0,0.0,0.129909399796915,0.05,45544,0.28868503968361037
699,259,37.752877712249756,85.16,True,success,0.0,0.0,0.03975536081349486,0.05,45548,0.24055060337517054
700,267,36.77424478530884,-84.82,False,reached_bottom,0.0,0.0,1.04863000252595,0.05,45579,0.1466287088519217
701,262,38.33735418319702,139.74999999999997,False,reached_bottom,0.0,0.0,0.5101042594593798,0.05,45586,0.35326064558408055
702,259,37.32738733291626,174.83999999999997,False,reached_bottom,0.0,0.0,0.18740952008575656,0.05,45609,0.28195064244629986
703,252,36.648820877075195,-88.76000000000002,False,reached_bottom,0.0,0.0,1.031106172613131,0.05,45633,0.1561750550680286
704,283,36.4735951423645,-47.37000000000013,False,reached_bottom,0.0,0.0,0.2586676442883814,0.05,45649,0.08913564313023929
705,257,37.57158589363098,143.95999999999998,True,success,0.0,0.0,0.012323737508969123,0.05,45651,0.31213736807014125
706,259,37.67215585708618,85.29999999999998,True,success,0.0,0.0,0.11375101509886315,0.05,45655,0.17807978725664847
707,269,37.69935870170593,-177.65000000000003,False,reached_bottom,0.0,0.0,1.538659345665515,0.05,45672,0.07119126880075678
708,278,38.726083278656006,-72.48,False,reached_bottom,0.0,0.0,0.9983409464007282,0.05,45695,0.2423111549545831
709,245,35.94459819793701,-8.560000000000024,True,success,0.0,0.0,0.07803123126314013,0.05,45699,0.14144445493183827
710,250,36.63424777984619,-120.3000000000001,False,reached_bottom,0.0,0.0,0.4719734492165274,0.05,45711,0.09100780459505858
711,249,36.58696913719177,85.1,False,reached_bottom,0.0,0.0,0.18180019725490093,0.05,45714,0.20477337403810164
712,250,35.99603056907654,-147.09,False,reached_bottom,0.0,0.0,0.7601059793251983,0.05,45744,0.06848861580702302
713,239,35.08792972564697,-92.64000000000004,False,reached_bottom,0.0,0.0,0.4405570349244226,0.05,45754,0.11833564316154624
714,249,36.26448726654053,-98.81999999999998,False,reached_bottom,0.0,0.0,0.4348654221113327,0.05,45760,0.1483147299341598
715,249,35.15662503242493,-114.24000000000011,False,reached_bottom,0.0,0.0,0.8519821633675118,0.05,45770,0.16472057473547272
716,250,35.89689660072327,-150.52999999999997,False,reached_bottom,0.0,0.0,1.1950371050361996,0.05,45789,0.08306883985672853
717,279,35.339521169662476,-157.81000000000014,False,reached_bottom,0.0,0.0,1.0094306787579215,0.05,45847,0.060950913508973484
718,251,36.795271158218384,35.580000000000005,False,reached_bottom,0.0,0.0,0.3748109216386526,0.05,45855,0.24468780497425108
719,245,35.51176309585571,80.86999999999995,False,reached_bottom,0.0,0.0,0.5187862778613537,0.05,45859,0.1900440061151022
720,244,35.8374125957489,-103.34000000000003,False,reached_bottom,0.0,0.0,0.5929149054190882,0.05,45861,0.21421023484945684
721,243,35.230573892593384,11.969999999999976,False,reached_bottom,0.0,0.0,0.8730025584726959,0.05,45880,0.22917937357115117
722,258,35.457563638687134,-2.790000000000111,False,reached_bottom,0.0,0.0,1.9780812571664899,0.05,45913,0.18893290679203636
723,237,34.71333074569702,-57.110000000000014,False,reached_bottom,0.0,0.0,0.4681499781896963,0.05,45915,0.13664518057067152
724,251,36.8121554851532,229.17000000000002,False,reached_bottom,0.0,0.0,0.3115806097143086,0.05,45916,0.42037821380797546
725,246,36.07013463973999,-1.159999999999982,False,reached_bottom,0.0,0.0,0.24457129843649839,0.05,45919,0.30449907573369644
726,251,36.720343351364136,-115.92000000000004,False,reached_bottom,0.0,0.0,0.21743515394600418,0.05,45944,0.14123798556492823
727,240,35.25167107582092,16.130000000000038,False,reached_bottom,0.0,0.0,0.3613150689336071,0.05,45959,0.26469286705376854
728,253,36.714800119400024,-39.259999999999984,False,reached_bottom,0.0,0.0,0.4678490332545512,0.05,45960,0.20177260724071575
729,252,36.3089234828949,-124.2,False,reached_bottom,0.0,0.0,1.0735464568562216,0.05,45990,0.13101028014863003
730,239,35.08654522895813,-78.53999999999999,False,reached_bottom,0.0,0.0,0.2731641445950572,0.05,45990,0.13135180632911542
731,251,36.580524921417236,41.470000000000034,False,reached_bottom,0.0,0.0,0.5695049269866718,0.05,45997,0.28821000371991257
732,249,36.495747804641724,131.76,False,reached_bottom,0.0,0.0,0.24157312534468167,0.05,45997,0.2751874764293399
733,251,36.261109590530396,18.220000000000045,False,reached_bottom,0.0,0.0,0.9398132088968165,0.05,46013,0.15877167296246208
734,199,27.268890857696533,-148.62,False,reached_bottom,0.0,0.0,2.2108129363173035,0.05,46022,0.09083841768476134
735,170,25.32684636116028,-32.860000000000014,False,reached_bottom,0.0,0.0,0.9253356371617991,0.05,46041,0.13329475717959213
736,131,19.677799940109253,231.34000000000006,True,success,0.0,0.0,0.09056970635370291,0.05,46042,0.435846088827343
737,171,24.734177827835083,-5.339999999999981,False,reached_bottom,0.0,0.0,1.0188083020671213,0.05,46054,0.21058500104694783
738,240,35.96454477310181,-78.44000000000003,False,reached_bottom,0.0,0.0,0.25548165914677146,0.05,46056,0.1669599206953978
739,247,37.04742693901062,42.64000000000005,False,reached_bottom,0.0,0.0,0.2290533501279153,0.05,46067,0.21676187315777296
740,322,46.76283049583435,-170.46000000000004,False,reached_bottom,0.0,0.0,0.813017303136776,0.05,46103,0.08731233370330509
741,281,39.778409242630005,27.980000000000004,False,reached_bottom,0.0,0.0,0.9867639182601597,0.05,46135,0.16372009014012578
742,281,40.632195711135864,-113.85000000000001,False,reached_bottom,0.0,0.0,0.41674536530605827,0.05,46150,0.062222002617352855
